product_id,product_name,category,price,rating
785,Sports Cap,Accessories,499,4.0
786,Keyboard,Electronics,1299,4.5
787,Sports Cap,Accessories,499,4.0
788,Smartphone Cover,Accessories,399,4.1
789,Coffee Mug,Home,349,4.2
790,Keyboard,Electronics,1299,4.5
791,Bluetooth Speaker,Electronics,2599,4.5
792,Running Shoes,Footwear,2499,4.5
793,Wireless Mouse,Electronics,799,4.3
794,Smartphone Cover,Accessories,399,4.1
795,Water Bottle,Home,399,4.3
796,Coffee Mug,Home,349,4.2
797,Formal Shirt,Clothing,1299,4.4
798,Smart Watch,Electronics,2999,4.6
799,Jeans,Clothing,1499,4.4
800,Water Bottle,Home,399,4.3
801,Formal Shirt,Clothing,1299,4.4
802,Water Bottle,Home,399,4.3
803,Formal Shirt,Clothing,1299,4.4
804,Bluetooth Speaker,Electronics,2599,4.5
805,Smart Watch,Electronics,2999,4.6
806,Keyboard,Electronics,1299,4.5
807,Running Shoes,Footwear,2499,4.5
808,Keyboard,Electronics,1299,4.5
809,Notebook Pack,Stationery,299,4.2
810,Laptop Stand,Electronics,1199,4.4
811,Laptop Stand,Electronics,1199,4.4
812,Desk Lamp,Home,899,4.3
813,Laptop Stand,Electronics,1199,4.4
814,Coffee Mug,Home,349,4.2
815,Smartphone Cover,Accessories,399,4.1
816,Desk Lamp,Home,899,4.3
817,Laptop Stand,Electronics,1199,4.4
818,Desk Lamp,Home,899,4.3
819,Headphones,Electronics,1999,4.4
820,Jeans,Clothing,1499,4.4
821,Headphones,Electronics,1999,4.4
822,Jeans,Clothing,1499,4.4
823,T-Shirt,Clothing,499,4.1
824,T-Shirt,Clothing,499,4.1
825,Sports Cap,Accessories,499,4.0
826,Coffee Mug,Home,349,4.2
827,Coffee Mug,Home,349,4.2
828,Smart Watch,Electronics,2999,4.6
829,Sports Cap,Accessories,499,4.0
830,Water Bottle,Home,399,4.3
831,Running Shoes,Footwear,2499,4.5
832,Wireless Mouse,Electronics,799,4.3
833,Smart Watch,Electronics,2999,4.6
834,Sunglasses,Accessories,699,4.0
835,Office Chair,Furniture,6499,4.6
836,Power Bank,Electronics,1799,4.5
837,Keyboard,Electronics,1299,4.5
838,Formal Shirt,Clothing,1299,4.4
839,Power Bank,Electronics,1799,4.5
840,Notebook Pack,Stationery,299,4.2
841,Sunglasses,Accessories,699,4.0
842,Smartphone Cover,Accessories,399,4.1
843,Smartphone Cover,Accessories,399,4.1
844,Laptop Stand,Electronics,1199,4.4
845,Desk Lamp,Home,899,4.3
846,Formal Shirt,Clothing,1299,4.4
847,Jeans,Clothing,1499,4.4
848,Wireless Mouse,Electronics,799,4.3
849,Headphones,Electronics,1999,4.4
850,Formal Shirt,Clothing,1299,4.4
851,T-Shirt,Clothing,499,4.1
852,Bluetooth Speaker,Electronics,2599,4.5
853,Smartphone Cover,Accessories,399,4.1
854,Smartphone Cover,Accessories,399,4.1
855,Power Bank,Electronics,1799,4.5
856,Power Bank,Electronics,1799,4.5
857,Keyboard,Electronics,1299,4.5
858,Notebook Pack,Stationery,299,4.2
859,Power Bank,Electronics,1799,4.5
860,Coffee Mug,Home,349,4.2
861,Backpack,Accessories,999,4.2
862,T-Shirt,Clothing,499,4.1
863,Smartphone Cover,Accessories,399,4.1
864,Power Bank,Electronics,1799,4.5
865,Laptop Stand,Electronics,1199,4.4
866,Smartphone Cover,Accessories,399,4.1
867,Notebook Pack,Stationery,299,4.2
868,Sports Cap,Accessories,499,4.0
869,Running Shoes,Footwear,2499,4.5
870,T-Shirt,Clothing,499,4.1
871,Coffee Mug,Home,349,4.2
872,Smartphone Cover,Accessories,399,4.1
873,Smart Watch,Electronics,2999,4.6
874,Water Bottle,Home,399,4.3
875,Backpack,Accessories,999,4.2
876,Formal Shirt,Clothing,1299,4.4
877,Backpack,Accessories,999,4.2
878,Office Chair,Furniture,6499,4.6
879,Formal Shirt,Clothing,1299,4.4
880,Notebook Pack,Stationery,299,4.2
881,Bluetooth Speaker,Electronics,2599,4.5
882,Jeans,Clothing,1499,4.4
883,Water Bottle,Home,399,4.3
884,T-Shirt,Clothing,499,4.1
885,Sunglasses,Accessories,699,4.0
886,Notebook Pack,Stationery,299,4.2
887,Sports Cap,Accessories,499,4.0
888,Smartphone Cover,Accessories,399,4.1
889,Jeans,Clothing,1499,4.4
890,Smartphone Cover,Accessories,399,4.1
891,Keyboard,Electronics,1299,4.5
892,Smartphone Cover,Accessories,399,4.1
893,Headphones,Electronics,1999,4.4
894,Headphones,Electronics,1999,4.4
895,Formal Shirt,Clothing,1299,4.4
896,Office Chair,Furniture,6499,4.6
897,Coffee Mug,Home,349,4.2
898,Water Bottle,Home,399,4.3
899,Sunglasses,Accessories,699,4.0
900,Smart Watch,Electronics,2999,4.6
901,Running Shoes,Footwear,2499,4.5
902,Bluetooth Speaker,Electronics,2599,4.5
903,Keyboard,Electronics,1299,4.5
904,Notebook Pack,Stationery,299,4.2
905,Running Shoes,Footwear,2499,4.5
906,Smart Watch,Electronics,2999,4.6
907,Wireless Mouse,Electronics,799,4.3
908,Running Shoes,Footwear,2499,4.5
909,Running Shoes,Footwear,2499,4.5
910,Desk Lamp,Home,899,4.3
911,Jeans,Clothing,1499,4.4
912,Laptop Stand,Electronics,1199,4.4
913,Sunglasses,Accessories,699,4.0
914,T-Shirt,Clothing,499,4.1
915,Coffee Mug,Home,349,4.2
916,Headphones,Electronics,1999,4.4
917,Smart Watch,Electronics,2999,4.6
918,Jeans,Clothing,1499,4.4
919,Running Shoes,Footwear,2499,4.5
920,Keyboard,Electronics,1299,4.5
921,Bluetooth Speaker,Electronics,2599,4.5
922,Laptop Stand,Electronics,1199,4.4
923,Jeans,Clothing,1499,4.4
924,Smartphone Cover,Accessories,399,4.1
925,Running Shoes,Footwear,2499,4.5
926,Formal Shirt,Clothing,1299,4.4
927,Running Shoes,Footwear,2499,4.5
928,Coffee Mug,Home,349,4.2
929,Keyboard,Electronics,1299,4.5
930,Smartphone Cover,Accessories,399,4.1
931,Laptop Stand,Electronics,1199,4.4
932,Headphones,Electronics,1999,4.4
933,Coffee Mug,Home,349,4.2
934,Notebook Pack,Stationery,299,4.2
935,Office Chair,Furniture,6499,4.6
936,Smart Watch,Electronics,2999,4.6
937,Running Shoes,Footwear,2499,4.5
938,Jeans,Clothing,1499,4.4
939,Coffee Mug,Home,349,4.2
940,Bluetooth Speaker,Electronics,2599,4.5
941,Wireless Mouse,Electronics,799,4.3
942,Bluetooth Speaker,Electronics,2599,4.5
943,Formal Shirt,Clothing,1299,4.4
944,Office Chair,Furniture,6499,4.6
945,Smartphone Cover,Accessories,399,4.1
946,Wireless Mouse,Electronics,799,4.3
947,Power Bank,Electronics,1799,4.5
948,Running Shoes,Footwear,2499,4.5
949,Smart Watch,Electronics,2999,4.6
950,Laptop Stand,Electronics,1199,4.4
951,Jeans,Clothing,1499,4.4
952,Notebook Pack,Stationery,299,4.2
953,Laptop Stand,Electronics,1199,4.4
954,T-Shirt,Clothing,499,4.1
955,Wireless Mouse,Electronics,799,4.3
956,Running Shoes,Footwear,2499,4.5
957,Sports Cap,Accessories,499,4.0
958,Water Bottle,Home,399,4.3
959,Smart Watch,Electronics,2999,4.6
960,Water Bottle,Home,399,4.3
961,Office Chair,Furniture,6499,4.6
962,Keyboard,Electronics,1299,4.5
963,Notebook Pack,Stationery,299,4.2
964,Headphones,Electronics,1999,4.4
965,Keyboard,Electronics,1299,4.5
966,Bluetooth Speaker,Electronics,2599,4.5
967,Wireless Mouse,Electronics,799,4.3
968,Smart Watch,Electronics,2999,4.6
969,Sunglasses,Accessories,699,4.0
970,Formal Shirt,Clothing,1299,4.4
971,Sunglasses,Accessories,699,4.0
972,Laptop Stand,Electronics,1199,4.4
973,Smartphone Cover,Accessories,399,4.1
974,Running Shoes,Footwear,2499,4.5
975,T-Shirt,Clothing,499,4.1
976,Formal Shirt,Clothing,1299,4.4
977,Smart Watch,Electronics,2999,4.6
978,Office Chair,Furniture,6499,4.6
979,Sports Cap,Accessories,499,4.0
980,Power Bank,Electronics,1799,4.5
981,Laptop Stand,Electronics,1199,4.4
982,Sunglasses,Accessories,699,4.0
983,Keyboard,Electronics,1299,4.5
984,Office Chair,Furniture,6499,4.6
985,T-Shirt,Clothing,499,4.1
986,T-Shirt,Clothing,499,4.1
987,Wireless Mouse,Electronics,799,4.3
988,Headphones,Electronics,1999,4.4
989,Headphones,Electronics,1999,4.4
990,Laptop Stand,Electronics,1199,4.4
991,Sunglasses,Accessories,699,4.0
992,Smart Watch,Electronics,2999,4.6
993,Power Bank,Electronics,1799,4.5
994,T-Shirt,Clothing,499,4.1
995,Smart Watch,Electronics,2999,4.6
996,Smart Watch,Electronics,2999,4.6
997,Coffee Mug,Home,349,4.2
998,Power Bank,Electronics,1799,4.5
999,Jeans,Clothing,1499,4.4
1000,Notebook Pack,Stationery,299,4.2
1001,Water Bottle,Home,399,4.3
1002,Sports Cap,Accessories,499,4.0
1003,Headphones,Electronics,1999,4.4
1004,Headphones,Electronics,1999,4.4
1005,Backpack,Accessories,999,4.2
1006,Headphones,Electronics,1999,4.4
1007,Power Bank,Electronics,1799,4.5
1008,Coffee Mug,Home,349,4.2
1009,Running Shoes,Footwear,2499,4.5
1010,Wireless Mouse,Electronics,799,4.3
1011,Smartphone Cover,Accessories,399,4.1
1012,Wireless Mouse,Electronics,799,4.3
1013,Formal Shirt,Clothing,1299,4.4
1014,Wireless Mouse,Electronics,799,4.3
1015,Smartphone Cover,Accessories,399,4.1
1016,Keyboard,Electronics,1299,4.5
1017,Power Bank,Electronics,1799,4.5
1018,Headphones,Electronics,1999,4.4
1019,Headphones,Electronics,1999,4.4
1020,Coffee Mug,Home,349,4.2
1021,Backpack,Accessories,999,4.2
1022,Coffee Mug,Home,349,4.2
1023,Running Shoes,Footwear,2499,4.5
1024,Running Shoes,Footwear,2499,4.5
1025,T-Shirt,Clothing,499,4.1
1026,Backpack,Accessories,999,4.2
1027,Coffee Mug,Home,349,4.2
1028,Headphones,Electronics,1999,4.4
1029,Water Bottle,Home,399,4.3
1030,Bluetooth Speaker,Electronics,2599,4.5
1031,Smartphone Cover,Accessories,399,4.1
1032,Smartphone Cover,Accessories,399,4.1
1033,Wireless Mouse,Electronics,799,4.3
1034,Bluetooth Speaker,Electronics,2599,4.5
1035,Backpack,Accessories,999,4.2
1036,Jeans,Clothing,1499,4.4
1037,Running Shoes,Footwear,2499,4.5
1038,Wireless Mouse,Electronics,799,4.3
1039,Smart Watch,Electronics,2999,4.6
1040,Wireless Mouse,Electronics,799,4.3
1041,Jeans,Clothing,1499,4.4
1042,Keyboard,Electronics,1299,4.5
1043,Water Bottle,Home,399,4.3
1044,Smart Watch,Electronics,2999,4.6
1045,Water Bottle,Home,399,4.3
1046,Wireless Mouse,Electronics,799,4.3
1047,Running Shoes,Footwear,2499,4.5
1048,Notebook Pack,Stationery,299,4.2
1049,Smartphone Cover,Accessories,399,4.1
1050,Jeans,Clothing,1499,4.4
1051,Notebook Pack,Stationery,299,4.2
1052,Bluetooth Speaker,Electronics,2599,4.5
1053,Smartphone Cover,Accessories,399,4.1
1054,Headphones,Electronics,1999,4.4
1055,Smart Watch,Electronics,2999,4.6
1056,Smartphone Cover,Accessories,399,4.1
1057,Jeans,Clothing,1499,4.4
1058,Office Chair,Furniture,6499,4.6
1059,Notebook Pack,Stationery,299,4.2
1060,Keyboard,Electronics,1299,4.5
1061,Coffee Mug,Home,349,4.2
1062,Coffee Mug,Home,349,4.2
1063,Jeans,Clothing,1499,4.4
1064,Jeans,Clothing,1499,4.4
1065,Laptop Stand,Electronics,1199,4.4
1066,Smart Watch,Electronics,2999,4.6
1067,Bluetooth Speaker,Electronics,2599,4.5
1068,Laptop Stand,Electronics,1199,4.4
1069,Water Bottle,Home,399,4.3
1070,Headphones,Electronics,1999,4.4
1071,Running Shoes,Footwear,2499,4.5
1072,Running Shoes,Footwear,2499,4.5
1073,Headphones,Electronics,1999,4.4
1074,Smartphone Cover,Accessories,399,4.1
1075,Power Bank,Electronics,1799,4.5
1076,Laptop Stand,Electronics,1199,4.4
1077,Office Chair,Furniture,6499,4.6
1078,Notebook Pack,Stationery,299,4.2
1079,Headphones,Electronics,1999,4.4
1080,Sports Cap,Accessories,499,4.0
1081,Wireless Mouse,Electronics,799,4.3
1082,Smartphone Cover,Accessories,399,4.1
1083,Headphones,Electronics,1999,4.4
1084,Laptop Stand,Electronics,1199,4.4
1085,Office Chair,Furniture,6499,4.6
1086,Office Chair,Furniture,6499,4.6
1087,Jeans,Clothing,1499,4.4
1088,Desk Lamp,Home,899,4.3
1089,Jeans,Clothing,1499,4.4
1090,Smart Watch,Electronics,2999,4.6
1091,Smart Watch,Electronics,2999,4.6
1092,Headphones,Electronics,1999,4.4
1093,Water Bottle,Home,399,4.3
1094,Formal Shirt,Clothing,1299,4.4
1095,Sunglasses,Accessories,699,4.0
1096,Coffee Mug,Home,349,4.2
1097,Power Bank,Electronics,1799,4.5
1098,Headphones,Electronics,1999,4.4
1099,Sunglasses,Accessories,699,4.0
1100,Laptop Stand,Electronics,1199,4.4
1101,Wireless Mouse,Electronics,799,4.3
1102,Power Bank,Electronics,1799,4.5
1103,Smart Watch,Electronics,2999,4.6
1104,Power Bank,Electronics,1799,4.5
1105,Jeans,Clothing,1499,4.4
1106,Wireless Mouse,Electronics,799,4.3
1107,Coffee Mug,Home,349,4.2
1108,Headphones,Electronics,1999,4.4
1109,Smartphone Cover,Accessories,399,4.1
1110,Smartphone Cover,Accessories,399,4.1
1111,Sunglasses,Accessories,699,4.0
1112,Sunglasses,Accessories,699,4.0
1113,Water Bottle,Home,399,4.3
1114,Bluetooth Speaker,Electronics,2599,4.5
1115,Sunglasses,Accessories,699,4.0
1116,T-Shirt,Clothing,499,4.1
1117,Bluetooth Speaker,Electronics,2599,4.5
1118,Laptop Stand,Electronics,1199,4.4
1119,Running Shoes,Footwear,2499,4.5
1120,Keyboard,Electronics,1299,4.5
